"","long","lat","rich"
"1249",-92.8933702613996,45.5837046004225,57
"1250",-91.3834238482218,45.5837046004225,57
"1251",-89.873477435044,45.5837046004225,53
"1252",-88.3635310218662,45.5837046004225,53
"1253",-86.8535846086883,45.5837046004225,48
"1254",-85.3436381955105,45.5837046004225,51
"1255",-83.8336917823327,45.5837046004225,54
"1256",-82.3237453691549,45.5837046004225,48
"1257",-80.813798955977,45.5837046004225,48
"1258",-79.3038525427992,45.5837046004225,48
"1259",-77.7939061296214,45.5837046004225,50
"1260",-76.2839597164436,45.5837046004225,53
"1261",-74.7740133032657,45.5837046004225,51
"1262",-73.2640668900879,45.5837046004225,68
"1263",-71.7541204769101,45.5837046004225,66
"1264",-70.2441740637323,45.5837046004225,49
"1265",-68.7342276505545,45.5837046004225,47
"1266",-67.2242812373766,45.5837046004225,47
"1267",-65.7143348241988,45.5837046004225,73
"1268",-64.204388411021,45.5837046004225,70
"1269",-62.6944419978432,45.5837046004225,66
"1270",-123.847271731545,46.8913565525877,83
"1271",-122.337325318367,46.8913565525877,88
"1272",-120.827378905189,46.8913565525877,82
"1273",-119.317432492012,46.8913565525877,66
"1274",-117.807486078834,46.8913565525877,74
"1275",-116.297539665656,46.8913565525877,71
"1276",-114.787593252478,46.8913565525877,70
"1277",-113.2776468393,46.8913565525877,68
"1278",-111.767700426122,46.8913565525877,72
"1279",-110.257754012945,46.8913565525877,65
"1280",-108.747807599767,46.8913565525877,58
"1281",-107.237861186589,46.8913565525877,56
"1282",-105.727914773411,46.8913565525877,55
"1283",-104.217968360233,46.8913565525877,55
"1284",-102.708021947055,46.8913565525877,59
"1285",-101.198075533878,46.8913565525877,54
"1286",-99.6881291206998,46.8913565525877,52
"1287",-98.178182707522,46.8913565525877,53
"1288",-96.6682362943442,46.8913565525877,58
"1289",-95.1582898811664,46.8913565525877,59
"1290",-93.6483434679885,46.8913565525877,57
"1291",-92.1383970548107,46.8913565525877,57
"1292",-90.6284506416329,46.8913565525877,50
"1293",-89.1185042284551,46.8913565525877,48
"1294",-87.6085578152772,46.8913565525877,48
"1295",-86.0986114020994,46.8913565525877,47
"1296",-84.5886649889216,46.8913565525877,55
"1297",-83.0787185757438,46.8913565525877,49
"1298",-81.5687721625659,46.8913565525877,48
"1299",-80.0588257493881,46.8913565525877,48
"1300",-78.5488793362103,46.8913565525877,45
"1301",-77.0389329230325,46.8913565525877,47
"1302",-75.5289865098547,46.8913565525877,46
"1303",-74.0190400966768,46.8913565525877,46
"1304",-72.509093683499,46.8913565525877,64
"1305",-69.4892008571434,46.8913565525877,67
"1306",-67.9792544439655,46.8913565525877,45
"1307",-66.4693080307877,46.8913565525877,44
"1308",-64.9593616176099,46.8913565525877,66
"1309",-124.602244938134,48.1990085047529,88
"1310",-121.582352111778,48.1990085047529,73
"1311",-120.0724056986,48.1990085047529,83
"1312",-118.562459285423,48.1990085047529,72
"1313",-117.052512872245,48.1990085047529,73
"1314",-115.542566459067,48.1990085047529,64
"1315",-114.032620045889,48.1990085047529,66
"1316",-112.522673632711,48.1990085047529,73
"1317",-111.012727219533,48.1990085047529,61
"1318",-109.502780806356,48.1990085047529,54
"1319",-107.992834393178,48.1990085047529,53
"1320",-106.48288798,48.1990085047529,51
"1321",-104.972941566822,48.1990085047529,52
"1322",-103.462995153644,48.1990085047529,55
"1323",-101.953048740467,48.1990085047529,50
"1324",-100.443102327289,48.1990085047529,52
"1325",-98.9331559141109,48.1990085047529,56
"1326",-97.4232095009331,48.1990085047529,58
"1327",-95.9132630877553,48.1990085047529,58
"1328",-94.4033166745774,48.1990085047529,56
"1329",-92.8933702613996,48.1990085047529,53
"1330",-91.3834238482218,48.1990085047529,49
"1331",-89.873477435044,48.1990085047529,49
"1332",-88.3635310218662,48.1990085047529,46
"1333",-86.8535846086883,48.1990085047529,46
"1334",-85.3436381955105,48.1990085047529,48
"1335",-83.8336917823327,48.1990085047529,48
"1336",-82.3237453691549,48.1990085047529,47
"1337",-80.813798955977,48.1990085047529,43
"1338",-79.3038525427992,48.1990085047529,43
"1339",-77.7939061296214,48.1990085047529,42
"1340",-76.2839597164436,48.1990085047529,43
"1341",-74.7740133032657,48.1990085047529,43
"1342",-73.2640668900879,48.1990085047529,42
"1343",-71.7541204769101,48.1990085047529,40
"1344",-70.2441740637323,48.1990085047529,63
"1345",-68.7342276505545,48.1990085047529,66
"1346",-67.2242812373766,48.1990085047529,62
"1347",-65.7143348241988,48.1990085047529,65
"1348",-123.847271731545,49.5066604569181,93
"1349",-122.337325318367,49.5066604569181,94
"1350",-120.827378905189,49.5066604569181,76
"1351",-119.317432492012,49.5066604569181,71
"1352",-117.807486078834,49.5066604569181,67
"1353",-116.297539665656,49.5066604569181,64
"1354",-114.787593252478,49.5066604569181,64
"1355",-113.2776468393,49.5066604569181,67
"1356",-111.767700426122,49.5066604569181,48
"1357",-110.257754012945,49.5066604569181,50
"1358",-108.747807599767,49.5066604569181,49
"1359",-107.237861186589,49.5066604569181,48
"1360",-105.727914773411,49.5066604569181,48
"1361",-104.217968360233,49.5066604569181,51
"1362",-102.708021947055,49.5066604569181,52
"1363",-101.198075533878,49.5066604569181,53
"1364",-99.6881291206998,49.5066604569181,57
"1365",-98.178182707522,49.5066604569181,58
"1366",-96.6682362943442,49.5066604569181,60
"1367",-95.1582898811664,49.5066604569181,58
"1368",-93.6483434679885,49.5066604569181,49
"1369",-92.1383970548107,49.5066604569181,46
"1370",-90.6284506416329,49.5066604569181,46
"1371",-89.1185042284551,49.5066604569181,47
"1372",-87.6085578152772,49.5066604569181,45
"1373",-86.0986114020994,49.5066604569181,46
"1374",-84.5886649889216,49.5066604569181,45
"1375",-83.0787185757438,49.5066604569181,45
"1376",-81.5687721625659,49.5066604569181,44
"1377",-80.0588257493881,49.5066604569181,45
"1378",-78.5488793362103,49.5066604569181,41
"1379",-77.0389329230325,49.5066604569181,40
"1380",-75.5289865098547,49.5066604569181,39
"1381",-74.0190400966768,49.5066604569181,40
"1382",-72.509093683499,49.5066604569181,38
"1383",-70.9991472703212,49.5066604569181,39
"1384",-69.4892008571434,49.5066604569181,39
"1385",-67.9792544439655,49.5066604569181,65
"1386",-126.112191351312,50.8143124090833,68
"1387",-124.602244938134,50.8143124090833,74
"1388",-123.092298524956,50.8143124090833,81
"1389",-121.582352111778,50.8143124090833,61
"1390",-120.0724056986,50.8143124090833,67
"1391",-118.562459285423,50.8143124090833,66
"1392",-117.052512872245,50.8143124090833,63
"1393",-115.542566459067,50.8143124090833,59
"1394",-114.032620045889,50.8143124090833,58
"1395",-112.522673632711,50.8143124090833,41
"1396",-111.012727219533,50.8143124090833,46
"1397",-109.502780806356,50.8143124090833,49
"1398",-107.992834393178,50.8143124090833,48
"1399",-106.48288798,50.8143124090833,49
"1400",-104.972941566822,50.8143124090833,55
"1401",-103.462995153644,50.8143124090833,57
"1402",-101.953048740467,50.8143124090833,57
"1403",-100.443102327289,50.8143124090833,57
"1404",-98.9331559141109,50.8143124090833,55
"1405",-97.4232095009331,50.8143124090833,52
"1406",-95.9132630877553,50.8143124090833,49
"1407",-94.4033166745774,50.8143124090833,44
"1408",-92.8933702613996,50.8143124090833,44
"1409",-91.3834238482218,50.8143124090833,45
"1410",-89.873477435044,50.8143124090833,44
"1411",-88.3635310218662,50.8143124090833,44
"1412",-86.8535846086883,50.8143124090833,44
"1413",-85.3436381955105,50.8143124090833,42
"1414",-83.8336917823327,50.8143124090833,41
"1415",-82.3237453691549,50.8143124090833,42
"1416",-80.813798955977,50.8143124090833,42
"1417",-79.3038525427992,50.8143124090833,42
"1418",-77.7939061296214,50.8143124090833,41
"1419",-76.2839597164436,50.8143124090833,41
"1420",-74.7740133032657,50.8143124090833,39
"1421",-73.2640668900879,50.8143124090833,39
"1422",-71.7541204769101,50.8143124090833,39
"1423",-70.2441740637323,50.8143124090833,39
"1424",-68.7342276505545,50.8143124090833,38
"1425",-67.2242812373766,50.8143124090833,38
"1426",-65.7143348241988,50.8143124090833,59
"1427",-64.204388411021,50.8143124090833,59
"1428",-62.6944419978432,50.8143124090833,56
"1429",-61.1844955846653,50.8143124090833,54
"1430",-59.6745491714875,50.8143124090833,56
"1431",-126.867164557901,52.1219643612485,70
"1432",-125.357218144723,52.1219643612485,76
"1433",-123.847271731545,52.1219643612485,58
"1434",-122.337325318367,52.1219643612485,56
"1435",-120.827378905189,52.1219643612485,60
"1436",-119.317432492012,52.1219643612485,61
"1437",-117.807486078834,52.1219643612485,63
"1438",-116.297539665656,52.1219643612485,58
"1439",-114.787593252478,52.1219643612485,55
"1440",-113.2776468393,52.1219643612485,46
"1441",-111.767700426122,52.1219643612485,40
"1442",-110.257754012945,52.1219643612485,43
"1443",-108.747807599767,52.1219643612485,48
"1444",-107.237861186589,52.1219643612485,49
"1445",-105.727914773411,52.1219643612485,48
"1446",-104.217968360233,52.1219643612485,48
"1447",-102.708021947055,52.1219643612485,55
"1448",-101.198075533878,52.1219643612485,56
"1449",-99.6881291206998,52.1219643612485,49
"1450",-98.178182707522,52.1219643612485,47
"1451",-96.6682362943442,52.1219643612485,44
"1452",-95.1582898811664,52.1219643612485,43
"1453",-93.6483434679885,52.1219643612485,42
"1454",-92.1383970548107,52.1219643612485,41
"1455",-90.6284506416329,52.1219643612485,40
"1456",-89.1185042284551,52.1219643612485,39
"1457",-87.6085578152772,52.1219643612485,39
"1458",-86.0986114020994,52.1219643612485,38
"1459",-84.5886649889216,52.1219643612485,41
"1460",-83.0787185757438,52.1219643612485,40
"1461",-81.5687721625659,52.1219643612485,44
"1462",-78.5488793362103,52.1219643612485,44
"1463",-77.0389329230325,52.1219643612485,37
"1464",-75.5289865098547,52.1219643612485,35
"1465",-74.0190400966768,52.1219643612485,34
"1466",-72.509093683499,52.1219643612485,36
"1467",-70.9991472703212,52.1219643612485,36
"1468",-69.4892008571434,52.1219643612485,37
"1469",-67.9792544439655,52.1219643612485,35
"1470",-66.4693080307877,52.1219643612485,33
"1471",-64.9593616176099,52.1219643612485,31
"1472",-63.4494152044321,52.1219643612485,31
"1473",-61.9394687912542,52.1219643612485,31
"1474",-60.4295223780764,52.1219643612485,32
"1475",-58.9195759648986,52.1219643612485,57
"1476",-57.4096295517208,52.1219643612485,56
"1477",-55.899683138543,52.1219643612485,56
"1478",-127.62213776449,53.4296163134137,71
"1479",-126.112191351312,53.4296163134137,75
"1480",-124.602244938134,53.4296163134137,52
"1481",-123.092298524956,53.4296163134137,52
"1482",-121.582352111778,53.4296163134137,58
"1483",-120.0724056986,53.4296163134137,60
"1484",-118.562459285423,53.4296163134137,58
"1485",-117.052512872245,53.4296163134137,56
"1486",-115.542566459067,53.4296163134137,49
"1487",-114.032620045889,53.4296163134137,51
"1488",-112.522673632711,53.4296163134137,48
"1489",-111.012727219533,53.4296163134137,48
"1490",-109.502780806356,53.4296163134137,50
"1491",-107.992834393178,53.4296163134137,54
"1492",-106.48288798,53.4296163134137,53
"1493",-104.972941566822,53.4296163134137,53
"1494",-103.462995153644,53.4296163134137,53
"1495",-101.953048740467,53.4296163134137,48
"1496",-100.443102327289,53.4296163134137,47
"1497",-98.9331559141109,53.4296163134137,42
"1498",-97.4232095009331,53.4296163134137,43
"1499",-95.9132630877553,53.4296163134137,42
"1500",-94.4033166745774,53.4296163134137,41
"1501",-92.8933702613996,53.4296163134137,40
"1502",-91.3834238482218,53.4296163134137,40
"1503",-89.873477435044,53.4296163134137,40
"1504",-88.3635310218662,53.4296163134137,40
"1505",-86.8535846086883,53.4296163134137,39
"1506",-85.3436381955105,53.4296163134137,37
"1507",-83.8336917823327,53.4296163134137,34
"1508",-82.3237453691549,53.4296163134137,40
"1509",-77.7939061296214,53.4296163134137,32
"1510",-76.2839597164436,53.4296163134137,31
"1511",-74.7740133032657,53.4296163134137,30
"1512",-73.2640668900879,53.4296163134137,29
"1513",-71.7541204769101,53.4296163134137,29
"1514",-70.2441740637323,53.4296163134137,31
"1515",-68.7342276505545,53.4296163134137,32
"1516",-67.2242812373766,53.4296163134137,32
"1517",-65.7143348241988,53.4296163134137,33
"1518",-64.204388411021,53.4296163134137,34
"1519",-62.6944419978432,53.4296163134137,33
"1520",-61.1844955846653,53.4296163134137,34
"1521",-59.6745491714875,53.4296163134137,53
"1522",-58.1646027583097,53.4296163134137,34
"1523",-56.6546563451319,53.4296163134137,54
"1524",-129.887057384256,54.7372682655788,65
"1525",-128.377110971078,54.7372682655788,68
"1526",-126.867164557901,54.7372682655788,49
"1527",-125.357218144723,54.7372682655788,48
"1528",-123.847271731545,54.7372682655788,51
"1529",-122.337325318367,54.7372682655788,55
"1530",-120.827378905189,54.7372682655788,60
"1531",-119.317432492012,54.7372682655788,57
"1532",-117.807486078834,54.7372682655788,52
"1533",-116.297539665656,54.7372682655788,49
"1534",-114.787593252478,54.7372682655788,53
"1535",-113.2776468393,54.7372682655788,53
"1536",-111.767700426122,54.7372682655788,50
"1537",-110.257754012945,54.7372682655788,50
"1538",-108.747807599767,54.7372682655788,53
"1539",-107.237861186589,54.7372682655788,53
"1540",-105.727914773411,54.7372682655788,52
"1541",-104.217968360233,54.7372682655788,49
"1542",-102.708021947055,54.7372682655788,45
"1543",-101.198075533878,54.7372682655788,45
"1544",-99.6881291206998,54.7372682655788,40
"1545",-98.178182707522,54.7372682655788,39
"1546",-96.6682362943442,54.7372682655788,39
"1547",-95.1582898811664,54.7372682655788,39
"1548",-93.6483434679885,54.7372682655788,37
"1549",-92.1383970548107,54.7372682655788,38
"1550",-90.6284506416329,54.7372682655788,38
"1551",-89.1185042284551,54.7372682655788,38
"1552",-87.6085578152772,54.7372682655788,37
"1553",-86.0986114020994,54.7372682655788,36
"1554",-84.5886649889216,54.7372682655788,34
"1555",-83.0787185757438,54.7372682655788,34
"1556",-78.5488793362103,54.7372682655788,37
"1557",-77.0389329230325,54.7372682655788,31
"1558",-75.5289865098547,54.7372682655788,30
"1559",-74.0190400966768,54.7372682655788,30
"1560",-72.509093683499,54.7372682655788,28
"1561",-70.9991472703212,54.7372682655788,29
"1562",-69.4892008571434,54.7372682655788,30
"1563",-67.9792544439655,54.7372682655788,32
"1564",-66.4693080307877,54.7372682655788,32
"1565",-64.9593616176099,54.7372682655788,33
"1566",-63.4494152044321,54.7372682655788,34
"1567",-61.9394687912542,54.7372682655788,35
"1568",-60.4295223780764,54.7372682655788,53
"1569",-58.9195759648986,54.7372682655788,52
"1570",-159.331012441224,56.044920217744,47
"1571",-130.642030590845,56.044920217744,64
"1572",-129.132084177667,56.044920217744,68
"1573",-127.62213776449,56.044920217744,49
"1574",-126.112191351312,56.044920217744,46
"1575",-124.602244938134,56.044920217744,48
"1576",-123.092298524956,56.044920217744,53
"1577",-121.582352111778,56.044920217744,56
"1578",-120.0724056986,56.044920217744,55
"1579",-118.562459285423,56.044920217744,49
"1580",-117.052512872245,56.044920217744,50
"1581",-115.542566459067,56.044920217744,48
"1582",-114.032620045889,56.044920217744,46
"1583",-112.522673632711,56.044920217744,46
"1584",-111.012727219533,56.044920217744,45
"1585",-109.502780806356,56.044920217744,45
"1586",-107.992834393178,56.044920217744,42
"1587",-106.48288798,56.044920217744,41
"1588",-104.972941566822,56.044920217744,40
"1589",-103.462995153644,56.044920217744,39
"1590",-101.953048740467,56.044920217744,38
"1591",-100.443102327289,56.044920217744,36
"1592",-98.9331559141109,56.044920217744,37
"1593",-97.4232095009331,56.044920217744,38
"1594",-95.9132630877553,56.044920217744,38
"1595",-94.4033166745774,56.044920217744,38
"1596",-92.8933702613996,56.044920217744,38
"1597",-91.3834238482218,56.044920217744,38
"1598",-89.873477435044,56.044920217744,37
"1599",-88.3635310218662,56.044920217744,38
"1600",-76.2839597164436,56.044920217744,36
"1601",-74.7740133032657,56.044920217744,28
"1602",-73.2640668900879,56.044920217744,29
"1603",-71.7541204769101,56.044920217744,28
"1604",-70.2441740637323,56.044920217744,28
"1605",-68.7342276505545,56.044920217744,28
"1606",-67.2242812373766,56.044920217744,31
"1607",-65.7143348241988,56.044920217744,31
"1608",-64.204388411021,56.044920217744,32
"1609",-62.6944419978432,56.044920217744,32
"1610",-157.066092821457,57.3525721699092,54
"1611",-132.906950210612,57.3525721699092,65
"1612",-131.397003797434,57.3525721699092,68
"1613",-129.887057384256,57.3525721699092,48
"1614",-128.377110971078,57.3525721699092,48
"1615",-126.867164557901,57.3525721699092,48
"1616",-125.357218144723,57.3525721699092,48
"1617",-123.847271731545,57.3525721699092,49
"1618",-122.337325318367,57.3525721699092,49
"1619",-120.827378905189,57.3525721699092,48
"1620",-119.317432492012,57.3525721699092,45
"1621",-117.807486078834,57.3525721699092,44
"1622",-116.297539665656,57.3525721699092,42
"1623",-114.787593252478,57.3525721699092,43
"1624",-113.2776468393,57.3525721699092,43
"1625",-111.767700426122,57.3525721699092,43
"1626",-110.257754012945,57.3525721699092,44
"1627",-108.747807599767,57.3525721699092,41
"1628",-107.237861186589,57.3525721699092,38
"1629",-105.727914773411,57.3525721699092,39
"1630",-104.217968360233,57.3525721699092,38
"1631",-102.708021947055,57.3525721699092,37
"1632",-101.198075533878,57.3525721699092,36
"1633",-99.6881291206998,57.3525721699092,38
"1634",-98.178182707522,57.3525721699092,37
"1635",-96.6682362943442,57.3525721699092,37
"1636",-95.1582898811664,57.3525721699092,38
"1637",-93.6483434679885,57.3525721699092,39
"1638",-75.5289865098547,57.3525721699092,28
"1639",-74.0190400966768,57.3525721699092,29
"1640",-72.509093683499,57.3525721699092,31
"1641",-70.9991472703212,57.3525721699092,29
"1642",-69.4892008571434,57.3525721699092,30
"1643",-67.9792544439655,57.3525721699092,29
"1644",-66.4693080307877,57.3525721699092,29
"1645",-64.9593616176099,57.3525721699092,31
"1646",-63.4494152044321,57.3525721699092,29
"1647",-61.9394687912542,57.3525721699092,44
"1648",-156.311119614868,58.6602241220744,56
"1649",-154.80117320169,58.6602241220744,58
"1650",-136.681816243556,58.6602241220744,61
"1651",-133.661923417201,58.6602241220744,68
"1652",-132.151977004023,58.6602241220744,49
"1653",-130.642030590845,58.6602241220744,48
"1654",-129.132084177667,58.6602241220744,48
"1655",-127.62213776449,58.6602241220744,49
"1656",-126.112191351312,58.6602241220744,50
"1657",-124.602244938134,58.6602241220744,48
"1658",-123.092298524956,58.6602241220744,44
"1659",-121.582352111778,58.6602241220744,43
"1660",-120.0724056986,58.6602241220744,42
"1661",-118.562459285423,58.6602241220744,42
"1662",-117.052512872245,58.6602241220744,42
"1663",-115.542566459067,58.6602241220744,44
"1664",-114.032620045889,58.6602241220744,44
"1665",-112.522673632711,58.6602241220744,44
"1666",-111.012727219533,58.6602241220744,43
"1667",-109.502780806356,58.6602241220744,41
"1668",-107.992834393178,58.6602241220744,40
"1669",-106.48288798,58.6602241220744,37
"1670",-104.972941566822,58.6602241220744,36
"1671",-103.462995153644,58.6602241220744,35
"1672",-101.953048740467,58.6602241220744,35
"1673",-100.443102327289,58.6602241220744,36
"1674",-98.9331559141109,58.6602241220744,37
"1675",-97.4232095009331,58.6602241220744,40
"1676",-95.9132630877553,58.6602241220744,42
"1677",-94.4033166745774,58.6602241220744,44
"1678",-77.7939061296214,58.6602241220744,27
"1679",-76.2839597164436,58.6602241220744,27
"1680",-74.7740133032657,58.6602241220744,23
"1681",-73.2640668900879,58.6602241220744,24
"1682",-71.7541204769101,58.6602241220744,27
"1683",-70.2441740637323,58.6602241220744,38
"1684",-68.7342276505545,58.6602241220744,39
"1685",-65.7143348241988,58.6602241220744,39
"1686",-64.204388411021,58.6602241220744,24
"1687",-163.105878474168,59.9678760742396,47
"1688",-161.595932060991,59.9678760742396,52
"1689",-160.085985647813,59.9678760742396,56
"1690",-158.576039234635,59.9678760742396,59
"1691",-157.066092821457,59.9678760742396,36
"1692",-155.556146408279,59.9678760742396,37
"1693",-154.046199995101,59.9678760742396,60
"1694",-151.026307168746,59.9678760742396,57
"1695",-149.516360755568,59.9678760742396,58
"1696",-140.456682276501,59.9678760742396,57
"1697",-138.946735863323,59.9678760742396,63
"1698",-137.436789450145,59.9678760742396,67
"1699",-135.926843036968,59.9678760742396,71
"1700",-134.41689662379,59.9678760742396,48
"1701",-132.906950210612,59.9678760742396,47
"1702",-131.397003797434,59.9678760742396,48
"1703",-129.887057384256,59.9678760742396,48
"1704",-128.377110971078,59.9678760742396,49
"1705",-126.867164557901,59.9678760742396,51
"1706",-125.357218144723,59.9678760742396,51
"1707",-123.847271731545,59.9678760742396,49
"1708",-122.337325318367,59.9678760742396,44
"1709",-120.827378905189,59.9678760742396,40
"1710",-119.317432492012,59.9678760742396,41
"1711",-117.807486078834,59.9678760742396,41
"1712",-116.297539665656,59.9678760742396,41
"1713",-114.787593252478,59.9678760742396,41
"1714",-113.2776468393,59.9678760742396,41
"1715",-111.767700426122,59.9678760742396,41
"1716",-110.257754012945,59.9678760742396,40
"1717",-108.747807599767,59.9678760742396,35
"1718",-107.237861186589,59.9678760742396,35
"1719",-105.727914773411,59.9678760742396,34
"1720",-104.217968360233,59.9678760742396,36
"1721",-102.708021947055,59.9678760742396,33
"1722",-101.198075533878,59.9678760742396,33
"1723",-99.6881291206998,59.9678760742396,34
"1724",-98.178182707522,59.9678760742396,34
"1725",-96.6682362943442,59.9678760742396,35
"1726",-95.1582898811664,59.9678760742396,40
"1727",-77.0389329230325,59.9678760742396,23
"1728",-75.5289865098547,59.9678760742396,17
"1729",-74.0190400966768,59.9678760742396,17
"1730",-72.509093683499,59.9678760742396,19
"1731",-70.9991472703212,59.9678760742396,30
"1732",-64.9593616176099,59.9678760742396,37
"1733",-165.370798093935,61.2755280264048,46
"1734",-163.860851680757,61.2755280264048,28
"1735",-162.350905267579,61.2755280264048,28
"1736",-160.840958854402,61.2755280264048,34
"1737",-159.331012441224,61.2755280264048,34
"1738",-157.821066028046,61.2755280264048,35
"1739",-156.311119614868,61.2755280264048,34
"1740",-154.80117320169,61.2755280264048,36
"1741",-153.291226788513,61.2755280264048,36
"1742",-151.781280375335,61.2755280264048,60
"1743",-150.271333962157,61.2755280264048,60
"1744",-148.761387548979,61.2755280264048,64
"1745",-147.251441135801,61.2755280264048,61
"1746",-145.741494722623,61.2755280264048,61
"1747",-144.231548309446,61.2755280264048,37
"1748",-142.721601896268,61.2755280264048,41
"1749",-141.21165548309,61.2755280264048,40
"1750",-139.701709069912,61.2755280264048,43
"1751",-138.191762656734,61.2755280264048,44
"1752",-136.681816243556,61.2755280264048,47
"1753",-135.171869830379,61.2755280264048,48
"1754",-133.661923417201,61.2755280264048,47
"1755",-132.151977004023,61.2755280264048,46
"1756",-130.642030590845,61.2755280264048,47
"1757",-129.132084177667,61.2755280264048,48
"1758",-127.62213776449,61.2755280264048,47
"1759",-126.112191351312,61.2755280264048,46
"1760",-124.602244938134,61.2755280264048,47
"1761",-123.092298524956,61.2755280264048,46
"1762",-121.582352111778,61.2755280264048,42
"1763",-120.0724056986,61.2755280264048,39
"1764",-118.562459285423,61.2755280264048,40
"1765",-117.052512872245,61.2755280264048,41
"1766",-115.542566459067,61.2755280264048,39
"1767",-114.032620045889,61.2755280264048,39
"1768",-112.522673632711,61.2755280264048,40
"1769",-111.012727219533,61.2755280264048,36
"1770",-109.502780806356,61.2755280264048,36
"1771",-107.992834393178,61.2755280264048,37
"1772",-106.48288798,61.2755280264048,36
"1773",-104.972941566822,61.2755280264048,36
"1774",-103.462995153644,61.2755280264048,33
"1775",-101.953048740467,61.2755280264048,31
"1776",-100.443102327289,61.2755280264048,28
"1777",-98.9331559141109,61.2755280264048,27
"1778",-97.4232095009331,61.2755280264048,27
"1779",-95.9132630877553,61.2755280264048,22
"1780",-94.4033166745774,61.2755280264048,28
"1781",-76.2839597164436,61.2755280264048,16
"1782",-74.7740133032657,61.2755280264048,16
"1783",-73.2640668900879,61.2755280264048,16
"1784",-71.7541204769101,61.2755280264048,27
"1785",-164.615824887346,62.58317997857,47
"1786",-163.105878474168,62.58317997857,45
"1787",-161.595932060991,62.58317997857,46
"1788",-160.085985647813,62.58317997857,49
"1789",-158.576039234635,62.58317997857,32
"1790",-157.066092821457,62.58317997857,35
"1791",-155.556146408279,62.58317997857,34
"1792",-154.046199995101,62.58317997857,36
"1793",-152.536253581924,62.58317997857,38
"1794",-151.026307168746,62.58317997857,39
"1795",-149.516360755568,62.58317997857,40
"1796",-148.00641434239,62.58317997857,39
"1797",-146.496467929212,62.58317997857,40
"1798",-144.986521516034,62.58317997857,39
"1799",-143.476575102857,62.58317997857,39
"1800",-141.966628689679,62.58317997857,39
"1801",-140.456682276501,62.58317997857,41
"1802",-138.946735863323,62.58317997857,42
"1803",-137.436789450145,62.58317997857,41
"1804",-135.926843036968,62.58317997857,42
"1805",-134.41689662379,62.58317997857,41
"1806",-132.906950210612,62.58317997857,42
"1807",-131.397003797434,62.58317997857,43
"1808",-129.887057384256,62.58317997857,43
"1809",-128.377110971078,62.58317997857,43
"1810",-126.867164557901,62.58317997857,43
"1811",-125.357218144723,62.58317997857,41
"1812",-123.847271731545,62.58317997857,39
"1813",-122.337325318367,62.58317997857,36
"1814",-120.827378905189,62.58317997857,35
"1815",-119.317432492012,62.58317997857,34
"1816",-117.807486078834,62.58317997857,35
"1817",-116.297539665656,62.58317997857,35
"1818",-114.787593252478,62.58317997857,34
"1819",-113.2776468393,62.58317997857,34
"1820",-111.767700426122,62.58317997857,36
"1821",-110.257754012945,62.58317997857,36
"1822",-108.747807599767,62.58317997857,34
"1823",-107.237861186589,62.58317997857,35
"1824",-105.727914773411,62.58317997857,31
"1825",-104.217968360233,62.58317997857,29
"1826",-102.708021947055,62.58317997857,27
"1827",-101.198075533878,62.58317997857,26
"1828",-99.6881291206998,62.58317997857,21
"1829",-98.178182707522,62.58317997857,22
"1830",-96.6682362943442,62.58317997857,21
"1831",-95.1582898811664,62.58317997857,19
"1832",-93.6483434679885,62.58317997857,26
"1833",-92.1383970548107,62.58317997857,27
"1834",-159.331012441224,63.8908319307352,32
"1835",-157.821066028046,63.8908319307352,34
"1836",-156.311119614868,63.8908319307352,32
"1837",-154.80117320169,63.8908319307352,34
"1838",-153.291226788513,63.8908319307352,36
"1839",-151.781280375335,63.8908319307352,38
"1840",-150.271333962157,63.8908319307352,40
"1841",-148.761387548979,63.8908319307352,38
"1842",-147.251441135801,63.8908319307352,39
"1843",-145.741494722623,63.8908319307352,41
"1844",-144.231548309446,63.8908319307352,41
"1845",-142.721601896268,63.8908319307352,39
"1846",-141.21165548309,63.8908319307352,39
"1847",-139.701709069912,63.8908319307352,40
"1848",-138.191762656734,63.8908319307352,42
"1849",-136.681816243556,63.8908319307352,40
"1850",-135.171869830379,63.8908319307352,39
"1851",-133.661923417201,63.8908319307352,40
"1852",-132.151977004023,63.8908319307352,41
"1853",-130.642030590845,63.8908319307352,40
"1854",-129.132084177667,63.8908319307352,39
"1855",-127.62213776449,63.8908319307352,37
"1856",-126.112191351312,63.8908319307352,37
"1857",-124.602244938134,63.8908319307352,33
"1858",-123.092298524956,63.8908319307352,32
"1859",-121.582352111778,63.8908319307352,32
"1860",-120.0724056986,63.8908319307352,32
"1861",-118.562459285423,63.8908319307352,35
"1862",-117.052512872245,63.8908319307352,34
"1863",-115.542566459067,63.8908319307352,33
"1864",-114.032620045889,63.8908319307352,32
"1865",-112.522673632711,63.8908319307352,31
"1866",-111.012727219533,63.8908319307352,32
"1867",-109.502780806356,63.8908319307352,28
"1868",-107.992834393178,63.8908319307352,25
"1869",-106.48288798,63.8908319307352,23
"1870",-104.972941566822,63.8908319307352,20
"1871",-103.462995153644,63.8908319307352,20
"1872",-101.953048740467,63.8908319307352,20
"1873",-100.443102327289,63.8908319307352,20
"1874",-98.9331559141109,63.8908319307352,20
"1875",-97.4232095009331,63.8908319307352,19
"1876",-95.9132630877553,63.8908319307352,17
"1877",-94.4033166745774,63.8908319307352,24
