"species","common","date","lat","long","ocean","fork","d15n","tp"
"Thunnus albacares","Yellowfin tuna","2008-30-07",21.61,-157.52,"PO",53,8.3,4.46
"Thunnus obesus","Bigeye tuna","2001-09-05",3.61,166.16,"PO",88,13.31,6.55
"Thunnus obesus","Bigeye tuna","2001-09-05",3.61,166.16,"PO",61,12.07,6.03
"Thunnus obesus","Bigeye tuna","2001-09-05",3.61,166.16,"PO",92,12.25,6.1
"Thunnus obesus","Bigeye tuna","2001-09-05",3.61,166.16,"PO",77,13.64,6.68
"Thunnus obesus","Bigeye tuna","2001-09-05",3.61,166.16,"PO",64,13.02,6.42
"Thunnus obesus","Bigeye tuna","2001-09-05",3.61,166.16,"PO",70,12.31,6.13
"Thunnus obesus","Bigeye tuna","2002-26-09",-14.15,-148.91,"PO",82,10.87,5.53
"Thunnus obesus","Bigeye tuna","2002-27-09",-14.16,-148.91,"PO",81,15.92,7.63
"Thunnus obesus","Bigeye tuna","2002-27-09",-14.16,-148.91,"PO",123,16.87,8.03
"Thunnus obesus","Bigeye tuna","2002-29-09",-14.17,-149,"PO",93,17.54,8.31
"Thunnus obesus","Bigeye tuna","2002-30-09",-14.24,-148.36,"PO",88,14.65,7.1
"Thunnus obesus","Bigeye tuna","2002-30-09",-14.24,-148.36,"PO",93,12.1,6.04
"Thunnus obesus","Bigeye tuna","2002-09-10",-16.05,-151.47,"PO",72,15.04,7.27
"Thunnus obesus","Bigeye tuna","2002-09-10",-16.05,-151.47,"PO",72,15.01,7.25
"Thunnus obesus","Bigeye tuna","2002-23-11",-15.07,-148.63,"PO",111,16.23,7.76
"Thunnus obesus","Bigeye tuna","2002-29-07",-20.45,161.36,"PO",95,10.46,5.36
"Thunnus obesus","Bigeye tuna","2002-21-10",-8.78,152.73,"PO",81,9.43,4.93
"Thunnus obesus","Bigeye tuna","2002-15-07",1.47,160.91,"PO",104,11.95,5.98
"Thunnus obesus","Bigeye tuna","2002-15-07",1.47,160.91,"PO",90,11.12,5.63
"Thunnus obesus","Bigeye tuna","2002-17-07",1.28,166.09,"PO",34,9.61,5
"Thunnus obesus","Bigeye tuna","2002-19-07",0.78,167.24,"PO",57,12.92,6.38
"Thunnus obesus","Bigeye tuna","2002-19-07",0.78,167.24,"PO",41,9.52,4.97
"Thunnus obesus","Bigeye tuna","2002-26-11",-0.67,160.29,"PO",50,16.01,7.67
"Thunnus obesus","Bigeye tuna","2002-26-11",-0.67,160.29,"PO",48,10.32,5.3
"Thunnus obesus","Bigeye tuna","2002-27-11",-0.93,160.39,"PO",61,14.91,7.21
"Thunnus obesus","Bigeye tuna","2002-02-12",-0.23,162.98,"PO",72,13.81,6.75
"Thunnus obesus","Bigeye tuna","2002-02-12",-0.23,162.98,"PO",68,11.85,5.94
"Thunnus obesus","Bigeye tuna","2002-03-12",-0.01,163.93,"PO",62,18.36,8.65
"Thunnus obesus","Bigeye tuna","2003-23-01",-20.55,159.9,"PO",144,11.33,5.72
"Thunnus obesus","Bigeye tuna","2003-25-01",-21.69,160.67,"PO",80,10.73,5.47
"Thunnus obesus","Bigeye tuna","2003-14-02",-13.12,-148.28,"PO",112,15.28,7.37
"Thunnus obesus","Bigeye tuna","2003-14-02",-13.12,-148.28,"PO",99,14.98,7.24
"Thunnus obesus","Bigeye tuna","2003-15-02",-13.1,-147.76,"PO",96,12.29,6.12
"Thunnus obesus","Bigeye tuna","2003-15-02",-13.1,-147.76,"PO",93,14.77,7.15
"Thunnus obesus","Bigeye tuna","2003-16-02",-13.23,-147.39,"PO",93,14.61,7.09
"Thunnus obesus","Bigeye tuna","2004-19-06",0.24,176.96,"PO",139,9.36,4.9
"Thunnus obesus","Bigeye tuna","2004-19-06",0.24,176.96,"PO",45,6.98,3.91
"Thunnus obesus","Bigeye tuna","2004-22-06",1.2,178.27,"PO",52,10.15,5.23
"Thunnus obesus","Bigeye tuna","2004-23-06",0.64,178.83,"PO",35,8.73,4.64
"Thunnus obesus","Bigeye tuna","2004-23-06",0.64,178.83,"PO",59,8.49,4.54
"Thunnus obesus","Bigeye tuna","2004-23-06",0.64,178.83,"PO",54,10.18,5.24
"Thunnus obesus","Bigeye tuna","2004-24-06",1.38,179.52,"PO",106,11.55,5.81
"Thunnus obesus","Bigeye tuna","2004-24-06",1.38,179.52,"PO",47,7.87,4.28
"Thunnus obesus","Bigeye tuna","2004-24-06",1.38,179.52,"PO",48,7.27,4.03
"Thunnus obesus","Bigeye tuna","2004-25-06",1.37,179.81,"PO",97,10.99,5.58
"Thunnus obesus","Bigeye tuna","2004-26-06",0.85,178.91,"PO",40,8.99,4.75
"Thunnus obesus","Bigeye tuna","2004-26-06",0.85,178.91,"PO",37,10.37,5.32
"Thunnus obesus","Bigeye tuna","2004-27-06",-0.24,177.24,"PO",53,9.62,5.01
"Thunnus obesus","Bigeye tuna","2004-27-06",-0.24,177.24,"PO",36,9.75,5.06
"Thunnus obesus","Bigeye tuna","2004-27-06",-0.24,177.24,"PO",37,9.87,5.11
"Thunnus obesus","Bigeye tuna","2004-28-06",1.57,176.61,"PO",51,12.46,6.19
"Thunnus obesus","Bigeye tuna","2004-29-06",2.06,176.41,"PO",44,12.54,6.22
"Thunnus obesus","Bigeye tuna","2004-29-06",2.06,176.41,"PO",43,11.1,5.62
"Thunnus obesus","Bigeye tuna","2004-13-07",1.81,179.22,"PO",43,10.9,5.54
"Thunnus obesus","Bigeye tuna","2004-15-07",4.34,-176.66,"PO",47,8.92,4.72
"Thunnus obesus","Bigeye tuna","2004-15-07",4.34,-176.66,"PO",53,9.08,4.78
"Thunnus obesus","Bigeye tuna","2004-28-03",-0.78,162.46,"PO",43,15.29,7.37
"Thunnus obesus","Bigeye tuna","2004-28-03",-0.78,162.46,"PO",48,15.69,7.54
"Thunnus obesus","Bigeye tuna","2004-29-03",-0.84,163.09,"PO",40,15.48,7.45
"Thunnus obesus","Bigeye tuna","2004-29-03",-0.84,163.09,"PO",46,15.96,7.65
"Thunnus obesus","Bigeye tuna","2004-30-03",-0.85,163.5,"PO",48,13.83,6.76
"Thunnus obesus","Bigeye tuna","2004-05-04",-0.65,163.67,"PO",43,16.75,7.98
"Thunnus obesus","Bigeye tuna","2004-06-04",-1.14,165.8,"PO",43,15.68,7.53
"Thunnus obesus","Bigeye tuna","2004-06-04",-1.14,165.8,"PO",44,14.95,7.23
"Thunnus obesus","Bigeye tuna","2004-07-04",-1.62,166.48,"PO",46,15.57,7.49
"Thunnus obesus","Bigeye tuna","2004-07-04",-1.62,166.48,"PO",45,15.52,7.47
"Thunnus obesus","Bigeye tuna","2004-08-04",-2.44,170.07,"PO",53,12.1,6.04
"Thunnus obesus","Bigeye tuna","2004-08-04",-2.44,170.07,"PO",31,9.4,4.92
"Thunnus obesus","Bigeye tuna","2004-09-04",-1.82,173.19,"PO",43,9.52,4.97
"Thunnus obesus","Bigeye tuna","2004-09-04",-1.82,173.19,"PO",49,9.24,4.85
"Thunnus obesus","Bigeye tuna","2004-10-04",-1.57,173.21,"PO",49,9.16,4.82
"Thunnus obesus","Bigeye tuna","2004-10-04",-1.57,173.21,"PO",44,12.03,6.01
"Thunnus obesus","Bigeye tuna","2004-11-04",-1.42,173.06,"PO",45,11.48,5.78
"Thunnus obesus","Bigeye tuna","2004-11-04",-1.42,173.06,"PO",46,11.4,5.75
"Thunnus obesus","Bigeye tuna","2004-12-04",-1.51,172.52,"PO",56,10.99,5.58
"Thunnus obesus","Bigeye tuna","2004-12-04",-1.51,172.52,"PO",43,7.61,4.17
"Thunnus obesus","Bigeye tuna","2004-13-04",-1.25,170.63,"PO",47,10.43,5.35
"Thunnus obesus","Bigeye tuna","2004-13-04",-1.25,170.63,"PO",46,10.35,5.31
"Thunnus obesus","Bigeye tuna","2004-14-04",-1.41,173.9,"PO",44,8.73,4.64
"Thunnus obesus","Bigeye tuna","2004-14-04",-1.41,173.9,"PO",44,11.25,5.69
"Thunnus obesus","Bigeye tuna","2004-09-09",8.6,158.44,"PO",97,9.22,4.84
"Thunnus obesus","Bigeye tuna","2004-10-09",8.72,158.34,"PO",122,11,5.58
"Thunnus obesus","Bigeye tuna","2004-11-09",8.98,157.91,"PO",94,8.01,4.34
"Thunnus obesus","Bigeye tuna","2004-17-09",8.72,156.75,"PO",48,7.34,4.06
"Thunnus obesus","Bigeye tuna","2004-20-10",-11.75,163.39,"PO",114,10.69,5.45
"Thunnus obesus","Bigeye tuna","2004-21-10",-11.85,163.29,"PO",98,10.65,5.44
"Thunnus obesus","Bigeye tuna","2004-21-10",-11.85,163.29,"PO",127,8.47,4.53
"Thunnus obesus","Bigeye tuna","2004-23-10",-11.89,163.23,"PO",125,9.81,5.09
"Thunnus obesus","Bigeye tuna","2004-23-10",-11.89,163.23,"PO",104,11.43,5.76
"Thunnus obesus","Bigeye tuna","2005-17-01",6.96,168.08,"PO",115,8.57,4.57
"Thunnus obesus","Bigeye tuna","2005-23-02",-5.79,155.86,"PO",43,8.34,4.47
"Thunnus obesus","Bigeye tuna","2005-23-02",-5.79,155.86,"PO",40,8.46,4.53
"Thunnus obesus","Bigeye tuna","2005-23-02",-5.79,155.86,"PO",27,8.78,4.66
"Thunnus obesus","Bigeye tuna","2005-24-02",-5.79,156.02,"PO",50,10.65,5.44
"Thunnus obesus","Bigeye tuna","2005-24-02",-5.79,156.02,"PO",45,7.09,3.95
"Thunnus obesus","Bigeye tuna","2005-12-06",-9.92,-176.15,"PO",120,13.45,6.6
"Thunnus obesus","Bigeye tuna","2003-27-10",-7.5,167.42,"PO",34,12.73,6.3
"Thunnus obesus","Bigeye tuna","2003-27-10",-7.5,167.42,"PO",32,13.32,6.55
"Thunnus obesus","Bigeye tuna","2003-27-10",-7.5,167.42,"PO",39,15.42,7.42
"Thunnus obesus","Bigeye tuna","2003-28-10",-7.3,167.43,"PO",33,15.51,7.46
"Thunnus obesus","Bigeye tuna","2003-28-10",-7.3,167.43,"PO",34,14.53,7.05
"Thunnus obesus","Bigeye tuna","2003-28-10",-7.3,167.43,"PO",34,14.16,6.9
"Thunnus obesus","Bigeye tuna","2003-01-11",-4.5,174.47,"PO",69,12.19,6.08
"Thunnus obesus","Bigeye tuna","2004-23-10",-3.94,147.08,"PO",57,9.28,4.87
"Thunnus obesus","Bigeye tuna","2004-23-10",-3.94,147.08,"PO",48,8.04,4.35
"Thunnus obesus","Bigeye tuna","2004-24-10",-3.68,147.17,"PO",60,13.13,6.47
"Thunnus obesus","Bigeye tuna","2004-24-10",-3.68,147.17,"PO",55,12.39,6.16
"Thunnus obesus","Bigeye tuna","2004-28-10",-3.81,147.33,"PO",50,12.55,6.23
"Thunnus obesus","Bigeye tuna","2004-28-10",-3.81,147.33,"PO",62,11.19,5.66
"Thunnus obesus","Bigeye tuna","2004-04-11",-3.07,148.47,"PO",63,10.49,5.37
"Thunnus obesus","Bigeye tuna","2004-04-11",-3.07,148.47,"PO",64,10.61,5.42
"Thunnus obesus","Bigeye tuna","2004-16-04",-12.93,159.87,"PO",84,10.36,5.32
"Thunnus obesus","Bigeye tuna","2005-20-09",-16.08,175.76,"PO",80,12.28,6.12
"Thunnus obesus","Bigeye tuna","2005-23-09",-13.06,174.38,"PO",124,12.71,6.3
"Thunnus obesus","Bigeye tuna","2005-24-09",-12.97,174.35,"PO",115,8.38,4.49
"Thunnus obesus","Bigeye tuna","2005-24-09",-12.97,174.35,"PO",72,11.96,5.98
"Thunnus obesus","Bigeye tuna","2005-26-09",-13.15,174.29,"PO",NA,11.31,5.71
"Thunnus obesus","Bigeye tuna","2005-27-09",-13.39,174.22,"PO",66,10.43,5.35
"Thunnus obesus","Bigeye tuna","2005-29-09",-13.74,174.71,"PO",84,10.67,5.45
"Thunnus obesus","Bigeye tuna","2003-10-08",-7.82,-126.23,"PO",55.9,3.52,2.47
"Thunnus obesus","Bigeye tuna","2003-10-08",-7.82,-126.23,"PO",76,3.87,2.61
"Thunnus obesus","Bigeye tuna","2003-21-08",-8.23,-110.32,"PO",57.4,6.13,3.55
"Thunnus obesus","Bigeye tuna","2003-21-08",-8.23,-110.32,"PO",68,6.37,3.65
"Thunnus obesus","Bigeye tuna","2003-11-08",6,-116.97,"PO",58.1,6.74,3.81
"Thunnus obesus","Bigeye tuna","2003-11-08",6,-116.97,"PO",71.2,6.17,3.57
"Thunnus obesus","Bigeye tuna","2003-16-08",6.18,-124.92,"PO",57.8,5.53,3.3
"Thunnus obesus","Bigeye tuna","2003-16-08",6.18,-124.92,"PO",61.1,5.5,3.29
"Thunnus obesus","Bigeye tuna","2003-13-08",2.27,-102.82,"PO",43.3,9.19,4.83
"Thunnus obesus","Bigeye tuna","2003-09-09",-2.52,-142.08,"PO",58.4,7.6,4.17
"Thunnus obesus","Bigeye tuna","2003-15-10",4.7,-103.63,"PO",41,8.96,4.73
"Thunnus obesus","Bigeye tuna","2003-23-10",-6.92,-113.05,"PO",45.1,3.73,2.55
"Thunnus obesus","Bigeye tuna","2003-28-10",-4.57,-128.48,"PO",38.8,2.91,2.21
"Thunnus obesus","Bigeye tuna","2003-12-10",3.83,-136.98,"PO",58.8,7.66,4.19
"Thunnus obesus","Bigeye tuna","2003-12-10",3.83,-136.98,"PO",63,7.46,4.11
"Thunnus obesus","Bigeye tuna","2003-01-10",3.08,-100.85,"PO",56.2,8.67,4.61
"Thunnus obesus","Bigeye tuna","2003-01-10",3.08,-100.85,"PO",91.8,7.47,4.11
"Thunnus obesus","Bigeye tuna","2003-12-10",-1.18,-136.27,"PO",59.6,7.41,4.09
"Thunnus obesus","Bigeye tuna","2003-12-10",-1.18,-136.27,"PO",75.4,7.95,4.31
"Thunnus obesus","Bigeye tuna","2003-07-11",-2.77,-139.15,"PO",70.5,6.39,3.66
"Thunnus obesus","Bigeye tuna","2003-07-11",-2.77,-139.15,"PO",49.4,6.76,3.82
"Thunnus obesus","Bigeye tuna","2003-09-11",-2.37,-145.78,"PO",64.8,7.03,3.93
"Thunnus obesus","Bigeye tuna","2003-09-11",-2.37,-145.78,"PO",55.9,4.75,2.98
"Thunnus obesus","Bigeye tuna","2003-15-11",3.95,-162.03,"PO",43.6,7.45,4.1
"Thunnus obesus","Bigeye tuna","2004-09-03",-13.47,-89.03,"PO",51.9,2.18,1.91
"Thunnus obesus","Bigeye tuna","2004-13-03",-10.68,-90.02,"PO",48.2,4.17,2.74
"Thunnus obesus","Bigeye tuna","2004-27-03",-4.53,-147.67,"PO",81.5,5.73,3.39
"Thunnus obesus","Bigeye tuna","2004-27-03",-4.53,-147.67,"PO",47.3,2.7,2.12
"Thunnus obesus","Bigeye tuna","2004-28-03",-3,-151.05,"PO",49.2,4.29,2.79
"Thunnus obesus","Bigeye tuna","2004-28-03",-3,-151.05,"PO",73.8,4.57,2.9
"Thunnus obesus","Bigeye tuna","2004-09-03",-2.33,-113.6,"PO",45.1,7.9,4.29
"Thunnus obesus","Bigeye tuna","2004-18-03",-3.77,-134.37,"PO",40.6,2.98,2.24
"Thunnus obesus","Bigeye tuna","2004-19-04",-10.05,-125.03,"PO",49.3,3.37,2.4
"Thunnus obesus","Bigeye tuna","2004-31-05",4.32,-131.05,"PO",46.6,7.43,4.1
"Thunnus obesus","Bigeye tuna","2004-17-06",5.35,-122.07,"PO",87,5.97,3.49
"Thunnus obesus","Bigeye tuna","2004-17-06",5.35,-122.07,"PO",54.1,7.6,4.17
"Thunnus obesus","Bigeye tuna","2004-27-06",-3.95,-105.83,"PO",62.2,7.92,4.3
"Thunnus obesus","Bigeye tuna","2004-27-06",-3.95,-105.83,"PO",56.5,6.93,3.89
"Thunnus obesus","Bigeye tuna","2004-09-07",-5.37,-123.9,"PO",56.8,4.71,2.96
"Thunnus obesus","Bigeye tuna","2004-17-07",-8.9,-134.22,"PO",50.2,1.49,1.62
"Thunnus obesus","Bigeye tuna","2004-17-07",-8.9,-134.22,"PO",65,4.47,2.86
"Thunnus obesus","Bigeye tuna","2004-23-07",1.87,-139.82,"PO",62,7.63,4.18
"Thunnus obesus","Bigeye tuna","2004-12-08",2.35,-147.85,"PO",45.4,8.72,4.63
"Thunnus obesus","Bigeye tuna","2004-23-06",-2.95,-108.45,"PO",104.8,7.01,3.92
"Thunnus obesus","Bigeye tuna","2004-25-06",3.65,-107.08,"PO",40.5,8.05,4.35
"Thunnus obesus","Bigeye tuna","2004-27-06",5.13,-110,"PO",108.8,5.21,3.17
"Thunnus obesus","Bigeye tuna","2004-27-06",5.13,-110,"PO",50,5.98,3.49
"Thunnus obesus","Bigeye tuna","2004-01-07",1.55,-113.42,"PO",120.8,7.22,4.01
"Thunnus obesus","Bigeye tuna","2004-01-07",1.55,-113.42,"PO",49.8,7.51,4.13
"Thunnus obesus","Bigeye tuna","2004-24-07",5.62,-112.55,"PO",43.2,6.51,3.71
"Thunnus obesus","Bigeye tuna","2004-10-10",2.43,-143.1,"PO",61.5,8.81,4.67
"Thunnus obesus","Bigeye tuna","2004-10-10",2.43,-143.1,"PO",53,7.32,4.05
"Thunnus obesus","Bigeye tuna","2004-21-10",4.65,-148.03,"PO",50.3,7.84,4.27
"Thunnus obesus","Bigeye tuna","2004-14-09",3.6,-119.62,"PO",98,8.22,4.43
"Thunnus obesus","Bigeye tuna","2004-14-09",3.6,-119.62,"PO",46.6,7.19,4
"Thunnus obesus","Bigeye tuna","2004-17-09",4.08,-127.65,"PO",47.6,6.44,3.68
"Thunnus obesus","Bigeye tuna","2004-19-09",7.37,-127.5,"PO",43.8,8.93,4.72
"Thunnus obesus","Bigeye tuna","2004-07-11",0.67,-115.47,"PO",64.9,8.36,4.48
"Thunnus obesus","Bigeye tuna","2004-07-11",0.67,-115.47,"PO",47.7,7.52,4.13
"Thunnus obesus","Bigeye tuna","2004-19-11",-4.23,-143.03,"PO",44.9,3.18,2.33
"Thunnus obesus","Bigeye tuna","2004-03-12",-2.42,-164.08,"PO",47.8,3.17,2.32
"Thunnus obesus","Bigeye tuna","2004-06-12",-4.88,-158.82,"PO",48.4,6.31,3.63
"Thunnus obesus","Bigeye tuna","2002-07-11",21.75,-157.76,"PO",96,9.87,5.11
"Thunnus obesus","Bigeye tuna","2002-08-11",21.75,-157.76,"PO",126,9.75,5.06
"Thunnus obesus","Bigeye tuna","2002-08-11",21.75,-157.76,"PO",60,9.69,5.04
"Thunnus obesus","Bigeye tuna","2003-30-06",18.7,-158.26,"PO",74,11.96,5.98
"Thunnus obesus","Bigeye tuna","2003-30-06",18.7,-158.26,"PO",87,14.04,6.85
"Thunnus obesus","Bigeye tuna","2003-30-06",18.7,-158.26,"PO",86,12.09,6.04
"Thunnus obesus","Bigeye tuna","2003-30-06",18.7,-158.26,"PO",66,11.98,5.99
"Thunnus obesus","Bigeye tuna","2003-30-06",18.7,-158.26,"PO",71,11.06,5.61
"Thunnus obesus","Bigeye tuna","2003-30-06",18.7,-158.26,"PO",75,11.5,5.79
"Thunnus obesus","Bigeye tuna","2003-30-06",18.7,-158.26,"PO",67,12.43,6.18
"Thunnus obesus","Bigeye tuna","2003-30-06",18.7,-158.26,"PO",61,11.15,5.65
"Thunnus obesus","Bigeye tuna","2004-20-01",21.75,-157.76,"PO",46,9.96,5.15
"Thunnus obesus","Bigeye tuna","2004-29-07",21.61,-157.52,"PO",52,10.86,5.53
"Thunnus obesus","Bigeye tuna","2005-16-02",18.97,-157.87,"PO",156.8,10.49,5.37
"Thunnus alalunga","Albacore tuna","2001-29-06",39.3,-53.81,"AO",96,9.24,4.85
"Thunnus alalunga","Albacore tuna","2001-01-07",34.55,-53.11,"AO",97,7.4,4.08
"Thunnus alalunga","Albacore tuna","2001-01-07",35,-53.09,"AO",96,8.33,4.47
"Thunnus alalunga","Albacore tuna","2001-01-07",35.01,-53.08,"AO",96,7.79,4.25
"Thunnus alalunga","Albacore tuna","2001-03-07",34.24,-57.05,"AO",104,8.51,4.55
"Thunnus alalunga","Albacore tuna","2001-03-07",34.33,-57.13,"AO",106,7.43,4.1
"Thunnus alalunga","Albacore tuna","2001-03-07",34.33,-57.17,"AO",108,7.68,4.2
"Thunnus alalunga","Albacore tuna","2001-03-07",34.38,-57.29,"AO",96,7.9,4.29
"Thunnus alalunga","Albacore tuna","2001-03-07",34.38,-57.19,"AO",97,7.64,4.18
"Thunnus alalunga","Albacore tuna","2001-03-07",34.38,-57.19,"AO",106,6.8,3.83
"Thunnus alalunga","Albacore tuna","2001-03-07",34.38,-57.19,"AO",96,8.18,4.41
"Thunnus alalunga","Albacore tuna","2001-03-07",34.4,-57.2,"AO",98,8.43,4.51
"Thunnus alalunga","Albacore tuna","2001-03-07",34.4,-57.2,"AO",96,8.74,4.64
"Thunnus alalunga","Albacore tuna","2001-03-07",34.41,-57.21,"AO",95,7.92,4.3
"Thunnus alalunga","Albacore tuna","2001-03-07",34.41,-57.21,"AO",91,8.6,4.58
"Thunnus alalunga","Albacore tuna","2001-03-07",34.42,-57.21,"AO",94,8.14,4.39
"Thunnus alalunga","Albacore tuna","2001-03-07",34.42,-57.22,"AO",91,7.68,4.2
"Thunnus alalunga","Albacore tuna","2001-03-07",34.43,-57.22,"AO",98,8.24,4.43
"Thunnus alalunga","Albacore tuna","2001-03-07",34.43,-57.22,"AO",95,8.57,4.57
"Thunnus alalunga","Albacore tuna","2001-03-07",34.43,-57.23,"AO",107,7.78,4.24
"Thunnus alalunga","Albacore tuna","2001-03-07",34.44,-57.23,"AO",93,8.34,4.47
"Thunnus alalunga","Albacore tuna","2001-03-07",34.45,-57.24,"AO",102,8.22,4.43
"Thunnus alalunga","Albacore tuna","2001-03-07",34.47,-56.86,"AO",104,8.18,4.41
"Thunnus alalunga","Albacore tuna","2001-04-07",34.47,-57.33,"AO",100,7.22,4.01
"Thunnus alalunga","Albacore tuna","2001-04-07",34.48,-57.33,"AO",93,7.85,4.27
"Thunnus alalunga","Albacore tuna","2001-04-07",35.07,-57.53,"AO",93,8.12,4.38
"Thunnus alalunga","Albacore tuna","2001-04-07",35.07,-57.53,"AO",90,8.15,4.4
"Thunnus alalunga","Albacore tuna","2001-04-07",35.07,-57.51,"AO",89,7.65,4.19
"Thunnus alalunga","Albacore tuna","2001-04-07",35.07,-57.49,"AO",88,8.07,4.36
"Thunnus alalunga","Albacore tuna","2001-04-07",35.07,-57.48,"AO",99,7.67,4.2
"Thunnus alalunga","Albacore tuna","2001-04-07",35.15,-57.45,"AO",101,8.52,4.55
"Thunnus alalunga","Albacore tuna","2001-04-07",35.15,-57.45,"AO",97,8.19,4.41
"Thunnus alalunga","Albacore tuna","2001-04-07",35.15,-57.45,"AO",96,8,4.33
"Thunnus alalunga","Albacore tuna","2001-04-07",35.15,-57.45,"AO",96,8.31,4.46
"Thunnus alalunga","Albacore tuna","2001-04-07",35.15,-57.45,"AO",96,8.23,4.43
"Thunnus alalunga","Albacore tuna","2001-06-07",39.54,-56.22,"AO",112,9.38,4.91
"Thunnus alalunga","Albacore tuna","2001-06-07",39.58,-56.21,"AO",103,8.06,4.36
"Thunnus alalunga","Albacore tuna","2001-08-07",41.98,-51.91,"AO",98,8.27,4.45
"Thunnus alalunga","Albacore tuna","2001-08-07",41.98,-51.91,"AO",93,7.75,4.23
"Thunnus alalunga","Albacore tuna","2001-08-07",41.98,-51.91,"AO",88,8.86,4.69
"Thunnus alalunga","Albacore tuna","2001-09-07",41.27,-50.39,"AO",91,8.53,4.55
"Thunnus alalunga","Albacore tuna","2001-09-07",41.27,-50.36,"AO",83,8.26,4.44
"Thunnus alalunga","Albacore tuna","2001-09-07",41.27,-50.47,"AO",91,9.06,4.78
"Thunnus alalunga","Albacore tuna","2001-09-07",41.83,-51.06,"AO",90,8.81,4.67
"Thunnus alalunga","Albacore tuna","2001-09-07",41.83,-51.06,"AO",91,7.91,4.3
"Thunnus alalunga","Albacore tuna","2001-09-07",41.83,-51.06,"AO",94,8.45,4.52
"Thunnus alalunga","Albacore tuna","2001-09-07",41.83,-51.06,"AO",93,8.32,4.47
"Thunnus alalunga","Albacore tuna","2001-09-07",41.83,-51.06,"AO",90,8.83,4.68
"Thunnus alalunga","Albacore tuna","2001-10-07",41.15,-50.2,"AO",95,8.64,4.6
"Thunnus alalunga","Albacore tuna","2001-10-07",41.15,-50.19,"AO",94,8.8,4.67
"Thunnus alalunga","Albacore tuna","2001-10-07",41.16,-50.14,"AO",91,8.55,4.56
"Thunnus alalunga","Albacore tuna","2001-10-07",41.28,-50.88,"AO",95,8.55,4.56
"Thunnus alalunga","Albacore tuna","2001-11-07",41.24,-49.66,"AO",91,8.28,4.45
"Thunnus alalunga","Albacore tuna","2001-11-07",41.24,-49.66,"AO",96,8.88,4.7
"Thunnus alalunga","Albacore tuna","2001-14-07",42.13,-53,"AO",89,7.94,4.31
"Thunnus alalunga","Albacore tuna","2001-14-07",42.32,-53,"AO",97,8.9,4.71
"Thunnus alalunga","Albacore tuna","2001-14-07",42.32,-53,"AO",92,7.78,4.24
"Thunnus alalunga","Albacore tuna","2001-16-07",42.57,-52.19,"AO",87,7.81,4.25
"Thunnus alalunga","Albacore tuna","2001-16-07",43.21,-52.51,"AO",91,7.74,4.22
"Thunnus alalunga","Albacore tuna","2002-08-06",36.9,-66.38,"AO",97,7.68,4.2
"Thunnus alalunga","Albacore tuna","2002-14-06",34.39,-59.88,"AO",107,8.09,4.37
"Thunnus alalunga","Albacore tuna","2002-17-06",34.58,-68.41,"AO",91,9.66,5.03
"Thunnus alalunga","Albacore tuna","2002-27-06",34.74,-55.38,"AO",100,8.18,4.41
"Thunnus alalunga","Albacore tuna","2002-27-06",34.74,-55.38,"AO",107,7.88,4.28
"Thunnus alalunga","Albacore tuna","2005-23-07",43.41,-2.12,"AO",63,6.86,3.86
"Thunnus alalunga","Albacore tuna","2005-23-07",43.41,-2.12,"AO",67,7.16,3.98
"Thunnus alalunga","Albacore tuna","2005-23-07",43.41,-2.12,"AO",65.2,7.14,3.98
"Thunnus alalunga","Albacore tuna","2005-23-07",43.41,-2.12,"AO",69.5,7.16,3.98
"Thunnus alalunga","Albacore tuna","2005-23-07",43.41,-2.12,"AO",53.1,6.59,3.75
"Thunnus alalunga","Albacore tuna","2005-24-07",43.41,-2.12,"AO",54.7,6.09,3.54
"Thunnus alalunga","Albacore tuna","2005-24-07",43.41,-2.12,"AO",54.4,6.5,3.71
"Thunnus alalunga","Albacore tuna","2005-24-07",43.41,-2.12,"AO",55.3,7.04,3.93
"Thunnus alalunga","Albacore tuna","2005-24-07",43.41,-2.12,"AO",56.5,6.08,3.53
"Thunnus alalunga","Albacore tuna","2005-24-07",43.41,-2.12,"AO",54,6.87,3.86
"Thunnus alalunga","Albacore tuna","2005-24-07",43.41,-2.12,"AO",55.8,6.08,3.53
"Thunnus alalunga","Albacore tuna","2005-24-07",43.41,-2.12,"AO",57.8,6.38,3.66
"Thunnus alalunga","Albacore tuna","2005-24-07",43.41,-2.12,"AO",54,6.5,3.71
"Thunnus alalunga","Albacore tuna","2005-24-07",43.41,-2.12,"AO",63.2,6.7,3.79
"Thunnus alalunga","Albacore tuna","2005-25-07",43.41,-2.12,"AO",77.5,6.65,3.77
"Thunnus alalunga","Albacore tuna","2005-25-07",43.41,-2.12,"AO",78.5,6.56,3.73
"Thunnus alalunga","Albacore tuna","2005-25-07",43.41,-2.12,"AO",54.8,6.62,3.76
"Thunnus alalunga","Albacore tuna","2005-25-07",43.41,-2.12,"AO",56,6.98,3.91
"Thunnus alalunga","Albacore tuna","2005-01-08",43.41,-2.12,"AO",60,5.57,3.32
"Thunnus alalunga","Albacore tuna","2005-03-08",43.41,-2.12,"AO",54,6.76,3.82
"Thunnus alalunga","Albacore tuna","2005-04-08",43.41,-2.12,"AO",81,7.31,4.05
"Thunnus alalunga","Albacore tuna","2005-04-08",43.41,-2.12,"AO",70,7.43,4.1
